NO.,HEAD,CHANGE TYPE,CHANGED STATEMENT,PARENT ENTITY,ROOT ENTITY,SIGNIFICANCE LEVEL,,
12,d1ff4e3cd680473dc63b491a9795bd790a464949,STATEMENT_INSERT,IF_STATEMENT: (context instanceof Application),THEN_STATEMENT: (Build.VERSION.SDK_INT >= Build.VERSION_CODES.JELLY_BEAN_MR1),"com.blankj.utilcode.util.LanguageUtils.updateLanguage(Context,Locale)",LOW,,
12,d1ff4e3cd680473dc63b491a9795bd790a464949,COMMENT_INSERT,BLOCK_COMMENT: /**/,ELSE_STATEMENT: (Build.VERSION.SDK_INT >= Build.VERSION_CODES.JELLY_BEAN_MR1),"com.blankj.utilcode.util.LanguageUtils.updateLanguage(Context,Locale)",NONE,,
12,d1ff4e3cd680473dc63b491a9795bd790a464949,STATEMENT_INSERT,ASSIGNMENT: config.locale = locale;,ELSE_STATEMENT: (Build.VERSION.SDK_INT >= Build.VERSION_CODES.JELLY_BEAN_MR1),"com.blankj.utilcode.util.LanguageUtils.updateLanguage(Context,Locale)",LOW,,
12,d1ff4e3cd680473dc63b491a9795bd790a464949,STATEMENT_INSERT,VARIABLE_DECLARATION_STATEMENT: Context newContext = context.createConfigurationContext(config);,THEN_STATEMENT: (context instanceof Application),"com.blankj.utilcode.util.LanguageUtils.updateLanguage(Context,Locale)",LOW,,
12,d1ff4e3cd680473dc63b491a9795bd790a464949,STATEMENT_INSERT,TRY_STATEMENT: ,THEN_STATEMENT: (context instanceof Application),"com.blankj.utilcode.util.LanguageUtils.updateLanguage(Context,Locale)",LOW,,
12,d1ff4e3cd680473dc63b491a9795bd790a464949,COMMENT_INSERT,LINE_COMMENT: //noinspection JavaReflectionMemberAccess,BODY: ,"com.blankj.utilcode.util.LanguageUtils.updateLanguage(Context,Locale)",NONE,,
12,d1ff4e3cd680473dc63b491a9795bd790a464949,STATEMENT_INSERT,"VARIABLE_DECLARATION_STATEMENT: Field mBaseField = ContextWrapper.class.getDeclaredField(mBase"");""",BODY: ,"com.blankj.utilcode.util.LanguageUtils.updateLanguage(Context,Locale)",LOW,,
12,d1ff4e3cd680473dc63b491a9795bd790a464949,STATEMENT_INSERT,METHOD_INVOCATION: mBaseField.setAccessible(true);,BODY: ,"com.blankj.utilcode.util.LanguageUtils.updateLanguage(Context,Locale)",LOW,,
12,d1ff4e3cd680473dc63b491a9795bd790a464949,STATEMENT_INSERT,"METHOD_INVOCATION: mBaseField.set(context, newContext);",BODY: ,"com.blankj.utilcode.util.LanguageUtils.updateLanguage(Context,Locale)",LOW,,
12,d1ff4e3cd680473dc63b491a9795bd790a464949,STATEMENT_INSERT,CATCH_CLAUSE: Exception,CATCH_CLAUSES: ,"com.blankj.utilcode.util.LanguageUtils.updateLanguage(Context,Locale)",LOW,,
12,d1ff4e3cd680473dc63b491a9795bd790a464949,STATEMENT_PARENT_CHANGE,"METHOD_INVOCATION: setLocal(config, destLocal);","METHOD: com.blankj.utilcode.util.LanguageUtils.updateConfiguration(Context,Locale)","com.blankj.utilcode.util.LanguageUtils.updateLanguage(Context,Locale)",MEDIUM,,
12,d1ff4e3cd680473dc63b491a9795bd790a464949,STATEMENT_UPDATE,"METHOD_INVOCATION: resources.updateConfiguration(config, resources.getDisplayMetrics());","METHOD: com.blankj.utilcode.util.LanguageUtils.updateConfiguration(Context,Locale)","com.blankj.utilcode.util.LanguageUtils.updateLanguage(Context,Locale)",LOW,,
12,d1ff4e3cd680473dc63b491a9795bd790a464949,STATEMENT_UPDATE,"METHOD_INVOCATION: setLocal(config, destLocal);",THEN_STATEMENT: (Build.VERSION.SDK_INT >= Build.VERSION_CODES.JELLY_BEAN_MR1),"com.blankj.utilcode.util.LanguageUtils.updateLanguage(Context,Locale)",LOW,,
12,d1ff4e3cd680473dc63b491a9795bd790a464949,ADDITIONAL_FUNCTIONALITY,"METHOD: com.blankj.utilcode.util.LanguageUtils.applyLanguage(Locale,Class<? extends Activity>,boolean,boolean)",CLASS: com.blankj.utilcode.util.LanguageUtils,com.blankj.utilcode.util.LanguageUtils,LOW,,
12,d1ff4e3cd680473dc63b491a9795bd790a464949,ADDITIONAL_FUNCTIONALITY,METHOD: com.blankj.utilcode.util.LanguageUtils.applySystemLanguage(Class<? extends Activity>),CLASS: com.blankj.utilcode.util.LanguageUtils,com.blankj.utilcode.util.LanguageUtils,LOW,,
12,d1ff4e3cd680473dc63b491a9795bd790a464949,ADDITIONAL_FUNCTIONALITY,"METHOD: com.blankj.utilcode.util.LanguageUtils.applyLanguage(Locale,Class<? extends Activity>)",CLASS: com.blankj.utilcode.util.LanguageUtils,com.blankj.utilcode.util.LanguageUtils,LOW,,
12,d1ff4e3cd680473dc63b491a9795bd790a464949,ADDITIONAL_FUNCTIONALITY,METHOD: com.blankj.utilcode.util.LanguageUtils.getCurrentLocale(),CLASS: com.blankj.utilcode.util.LanguageUtils,com.blankj.utilcode.util.LanguageUtils,LOW,,
12,d1ff4e3cd680473dc63b491a9795bd790a464949,REMOVED_FUNCTIONALITY,METHOD: com.blankj.utilcode.util.LanguageUtils.getLocal(Configuration),CLASS: com.blankj.utilcode.util.LanguageUtils,com.blankj.utilcode.util.LanguageUtils,HIGH,,
12,d1ff4e3cd680473dc63b491a9795bd790a464949,REMOVED_FUNCTIONALITY,METHOD: com.blankj.utilcode.util.LanguageUtils.getContextLanguage(Context),CLASS: com.blankj.utilcode.util.LanguageUtils,com.blankj.utilcode.util.LanguageUtils,CRUCIAL,,
12,d1ff4e3cd680473dc63b491a9795bd790a464949,REMOVED_FUNCTIONALITY,"METHOD: com.blankj.utilcode.util.LanguageUtils.pollCheckAppContextLocal(Locale,int,Utils.Consumer<Boolean>)",CLASS: com.blankj.utilcode.util.LanguageUtils,com.blankj.utilcode.util.LanguageUtils,HIGH,,
12,d1ff4e3cd680473dc63b491a9795bd790a464949,REMOVED_FUNCTIONALITY,METHOD: com.blankj.utilcode.util.LanguageUtils.attachBaseContext(Context),CLASS: com.blankj.utilcode.util.LanguageUtils,com.blankj.utilcode.util.LanguageUtils,CRUCIAL,,
12,d1ff4e3cd680473dc63b491a9795bd790a464949,REMOVED_FUNCTIONALITY,"METHOD: com.blankj.utilcode.util.LanguageUtils.updateAppContextLanguage(Locale,Utils.Consumer<Boolean>)",CLASS: com.blankj.utilcode.util.LanguageUtils,com.blankj.utilcode.util.LanguageUtils,CRUCIAL,,
12,d1ff4e3cd680473dc63b491a9795bd790a464949,REMOVED_FUNCTIONALITY,METHOD: com.blankj.utilcode.util.LanguageUtils.isRightFormatLocalStr(String),CLASS: com.blankj.utilcode.util.LanguageUtils,com.blankj.utilcode.util.LanguageUtils,HIGH,,
12,d1ff4e3cd680473dc63b491a9795bd790a464949,REMOVED_FUNCTIONALITY,METHOD: com.blankj.utilcode.util.LanguageUtils.string2LocaleReal(String),CLASS: com.blankj.utilcode.util.LanguageUtils,com.blankj.utilcode.util.LanguageUtils,HIGH,,
12,d1ff4e3cd680473dc63b491a9795bd790a464949,REMOVED_FUNCTIONALITY,METHOD: com.blankj.utilcode.util.LanguageUtils.getAppContextLanguage(),CLASS: com.blankj.utilcode.util.LanguageUtils,com.blankj.utilcode.util.LanguageUtils,CRUCIAL,,
12,d1ff4e3cd680473dc63b491a9795bd790a464949,REMOVED_FUNCTIONALITY,METHOD: com.blankj.utilcode.util.LanguageUtils.getAppliedLanguage(),CLASS: com.blankj.utilcode.util.LanguageUtils,com.blankj.utilcode.util.LanguageUtils,CRUCIAL,,
12,d1ff4e3cd680473dc63b491a9795bd790a464949,REMOVED_FUNCTIONALITY,METHOD: com.blankj.utilcode.util.LanguageUtils.restart(boolean),CLASS: com.blankj.utilcode.util.LanguageUtils,com.blankj.utilcode.util.LanguageUtils,HIGH,,
12,d1ff4e3cd680473dc63b491a9795bd790a464949,REMOVED_FUNCTIONALITY,"METHOD: com.blankj.utilcode.util.LanguageUtils.setLocal(Configuration,Locale)",CLASS: com.blankj.utilcode.util.LanguageUtils,com.blankj.utilcode.util.LanguageUtils,HIGH,,
12,d1ff4e3cd680473dc63b491a9795bd790a464949,ADDITIONAL_FUNCTIONALITY,"METHOD: com.blankj.utilcode.util.CrashUtils.OnCrashListener.onCrash(String,Throwable)",CLASS: com.blankj.utilcode.util.CrashUtils.OnCrashListener,com.blankj.utilcode.util.CrashUtils.OnCrashListener,LOW,,
12,d1ff4e3cd680473dc63b491a9795bd790a464949,REMOVED_FUNCTIONALITY,METHOD: com.blankj.utilcode.util.CrashUtils.OnCrashListener.onCrash(CrashInfo),CLASS: com.blankj.utilcode.util.CrashUtils.OnCrashListener,com.blankj.utilcode.util.CrashUtils.OnCrashListener,HIGH,,
12,d1ff4e3cd680473dc63b491a9795bd790a464949,REMOVED_CLASS,CLASS: com.blankj.utilcode.util.CrashUtils.CrashInfo,CLASS: com.blankj.utilcode.util.CrashUtils,com.blankj.utilcode.util.CrashUtils,CRUCIAL,,
12,d1ff4e3cd680473dc63b491a9795bd790a464949,STATEMENT_INSERT,"METHOD_INVOCATION: Log.e(JsonUtils"""," ""getValueByType: """," e);""",CATCH_CLAUSE: JSONException,"com.blankj.utilcode.util.JsonUtils.getValueByType(JSONObject,String,T,byte)",
12,d1ff4e3cd680473dc63b491a9795bd790a464949,STATEMENT_DELETE,METHOD_INVOCATION: e.printStackTrace();,CATCH_CLAUSE: JSONException,"com.blankj.utilcode.util.JsonUtils.getValueByType(JSONObject,String,T,byte)",MEDIUM,,
12,d1ff4e3cd680473dc63b491a9795bd790a464949,STATEMENT_INSERT,"METHOD_INVOCATION: Log.e(JsonUtils"""," ""getValueByType: """," e);""",CATCH_CLAUSE: JSONException,"com.blankj.utilcode.util.JsonUtils.getValueByType(String,String,T,byte)",
12,d1ff4e3cd680473dc63b491a9795bd790a464949,STATEMENT_DELETE,METHOD_INVOCATION: e.printStackTrace();,CATCH_CLAUSE: JSONException,"com.blankj.utilcode.util.JsonUtils.getValueByType(String,String,T,byte)",MEDIUM,,
12,d1ff4e3cd680473dc63b491a9795bd790a464949,STATEMENT_UPDATE,VARIABLE_DECLARATION_STATEMENT: Resources res = Utils.getApp().getResources();,METHOD: com.blankj.utilcode.util.BarUtils.getNavBarHeight(),com.blankj.utilcode.util.BarUtils.getNavBarHeight(),LOW,,
12,d1ff4e3cd680473dc63b491a9795bd790a464949,STATEMENT_UPDATE,"RETURN_STATEMENT: TypedValue.complexToDimensionPixelSize(tv.data, Utils.getApp().getResources().getDisplayMetrics());","THEN_STATEMENT: Utils.getApp().getTheme().resolveAttribute(android.R.attr.actionBarSize, tv, true)",com.blankj.utilcode.util.BarUtils.getActionBarHeight(),LOW,,
12,d1ff4e3cd680473dc63b491a9795bd790a464949,STATEMENT_UPDATE,VARIABLE_DECLARATION_STATEMENT: Resources resources = Utils.getApp().getResources();,METHOD: com.blankj.utilcode.util.BarUtils.getStatusBarHeight(),com.blankj.utilcode.util.BarUtils.getStatusBarHeight(),LOW,,
12,d1ff4e3cd680473dc63b491a9795bd790a464949,STATEMENT_UPDATE,VARIABLE_DECLARATION_STATEMENT: long nowMillis = SystemClock.elapsedRealtime();,METHOD: com.blankj.utilcode.util.KeyboardUtils.hideSoftInputByToggle(Activity),com.blankj.utilcode.util.KeyboardUtils.hideSoftInputByToggle(Activity),LOW,,
12,d1ff4e3cd680473dc63b491a9795bd790a464949,STATEMENT_DELETE,SWITCH_CASE: ACTIVITY_RECOGNITION,SWITCH_STATEMENT: permission,com.blankj.utilcode.constant.PermissionConstants.getPermissions(String),MEDIUM,,
12,d1ff4e3cd680473dc63b491a9795bd790a464949,STATEMENT_DELETE,RETURN_STATEMENT: GROUP_ACTIVITY_RECOGNITION;,SWITCH_STATEMENT: permission,com.blankj.utilcode.constant.PermissionConstants.getPermissions(String),MEDIUM,,
12,d1ff4e3cd680473dc63b491a9795bd790a464949,REMOVED_OBJECT_STATE,FIELD: com.blankj.utilcode.constant.PermissionConstants.ACTIVITY_RECOGNITION : String,CLASS: com.blankj.utilcode.constant.PermissionConstants,com.blankj.utilcode.constant.PermissionConstants,CRUCIAL,,LOW
12,d1ff4e3cd680473dc63b491a9795bd790a464949,REMOVED_OBJECT_STATE,FIELD: com.blankj.utilcode.constant.PermissionConstants.GROUP_ACTIVITY_RECOGNITION : String[],CLASS: com.blankj.utilcode.constant.PermissionConstants,com.blankj.utilcode.constant.PermissionConstants,HIGH,,
12,d1ff4e3cd680473dc63b491a9795bd790a464949,ADDITIONAL_FUNCTIONALITY,METHOD: com.blankj.launcher.app.LauncherApp.attachBaseContext(Context),CLASS: com.blankj.launcher.app.LauncherApp,com.blankj.launcher.app.LauncherApp,LOW,,LOW
12,d1ff4e3cd680473dc63b491a9795bd790a464949,PARAMETER_TYPE_CHANGE,SINGLE_TYPE: activity: MvpActivity,PARAMETER: activity,com.blankj.utilcode.pkg.feature.mvp.MvpView.MvpView(FragmentActivity),CRUCIAL,,
12,d1ff4e3cd680473dc63b491a9795bd790a464949,STATEMENT_DELETE,ASSIGNMENT: mvpMeasureWidthTv = activity.findViewById(R.id.mvpMeasureWidthTv);,METHOD: com.blankj.utilcode.pkg.feature.mvp.MvpView.MvpView(MvpActivity),com.blankj.utilcode.pkg.feature.mvp.MvpView.MvpView(FragmentActivity),MEDIUM,,
12,d1ff4e3cd680473dc63b491a9795bd790a464949,STATEMENT_DELETE,METHOD_INVOCATION: measure();,METHOD: com.blankj.utilcode.pkg.feature.mvp.MvpView.MvpView(MvpActivity),com.blankj.utilcode.pkg.feature.mvp.MvpView.MvpView(FragmentActivity),MEDIUM,,
12,d1ff4e3cd680473dc63b491a9795bd790a464949,REMOVED_FUNCTIONALITY,METHOD: com.blankj.utilcode.pkg.feature.mvp.MvpView.measure(),CLASS: com.blankj.utilcode.pkg.feature.mvp.MvpView,com.blankj.utilcode.pkg.feature.mvp.MvpView,HIGH,,
12,d1ff4e3cd680473dc63b491a9795bd790a464949,REMOVED_OBJECT_STATE,FIELD: com.blankj.utilcode.pkg.feature.mvp.MvpView.i : int,CLASS: com.blankj.utilcode.pkg.feature.mvp.MvpView,com.blankj.utilcode.pkg.feature.mvp.MvpView,HIGH,,
12,d1ff4e3cd680473dc63b491a9795bd790a464949,REMOVED_OBJECT_STATE,FIELD: com.blankj.utilcode.pkg.feature.mvp.MvpView.mvpMeasureWidthTv : TextView,CLASS: com.blankj.utilcode.pkg.feature.mvp.MvpView,com.blankj.utilcode.pkg.feature.mvp.MvpView,HIGH,,
14,42982c4cb36f353c91fe822d0cbc562dd74a3c52,STATEMENT_UPDATE,"METHOD_INVOCATION: contentValues.put(MediaStore.MediaColumns.IS_PENDING, 1);",ELSE_STATEMENT: (Build.VERSION.SDK_INT < Build.VERSION_CODES.Q),"com.blankj.utilcode.util.ImageUtils.save2Album(Bitmap,CompressFormat,int,boolean)",LOW,,
14,42982c4cb36f353c91fe822d0cbc562dd74a3c52,STATEMENT_UPDATE,"METHOD_INVOCATION: contentValues.put(MediaStore.MediaColumns.IS_PENDING, 0);",BODY: ,"com.blankj.utilcode.util.ImageUtils.save2Album(Bitmap,CompressFormat,int,boolean)",LOW,,
