NO.,HEAD,CHANGE TYPE,CHANGED STATEMENT,PARENT ENTITY,ROOT ENTITY,SIGNIFICANCE LEVEL,,,,
106,83216d86d22a2e3c0df5cc6d117877a75a1ddac3,STATEMENT_INSERT,"METHOD_INVOCATION: assertAbout(javaSource()).that(source).withCompilerOptions(-Xlint:-processing"").processedWith(new ButterKnifeProcessor()).compilesWithoutWarnings().and().generatesSources(bindingSource);""",METHOD: com.example.butterknife.functional.OnClickTest.argumentCast(),butterknife.OnClickTest.methodCastsArgument(),LOW,,,,
106,83216d86d22a2e3c0df5cc6d117877a75a1ddac3,STATEMENT_DELETE,CONSTRUCTOR_INVOCATION: super(context);,METHOD: com.example.butterknife.functional.OnClickTest.argumentCast(),butterknife.OnClickTest.methodCastsArgument(),MEDIUM,,,,
106,83216d86d22a2e3c0df5cc6d117877a75a1ddac3,COMMENT_DELETE,"LINE_COMMENT: // Because of DebouncingOnClickListener, we run any posted Runnables synchronously.",METHOD: com.example.butterknife.functional.OnClickTest.argumentCast(),butterknife.OnClickTest.methodCastsArgument(),NONE,,,,
106,83216d86d22a2e3c0df5cc6d117877a75a1ddac3,STATEMENT_DELETE,METHOD_INVOCATION: action.run();,METHOD: com.example.butterknife.functional.OnClickTest.argumentCast(),butterknife.OnClickTest.methodCastsArgument(),MEDIUM,,,,
106,83216d86d22a2e3c0df5cc6d117877a75a1ddac3,STATEMENT_DELETE,RETURN_STATEMENT: true;,METHOD: com.example.butterknife.functional.OnClickTest.argumentCast(),butterknife.OnClickTest.methodCastsArgument(),MEDIUM,,,,
106,83216d86d22a2e3c0df5cc6d117877a75a1ddac3,STATEMENT_DELETE,VARIABLE_DECLARATION_STATEMENT: View view1 = new MyView(InstrumentationRegistry.getContext());,METHOD: com.example.butterknife.functional.OnClickTest.argumentCast(),butterknife.OnClickTest.methodCastsArgument(),MEDIUM,,,,
106,83216d86d22a2e3c0df5cc6d117877a75a1ddac3,STATEMENT_DELETE,METHOD_INVOCATION: view1.setId(1);,METHOD: com.example.butterknife.functional.OnClickTest.argumentCast(),butterknife.OnClickTest.methodCastsArgument(),MEDIUM,,,,
106,83216d86d22a2e3c0df5cc6d117877a75a1ddac3,STATEMENT_DELETE,VARIABLE_DECLARATION_STATEMENT: View view2 = new MyView(InstrumentationRegistry.getContext());,METHOD: com.example.butterknife.functional.OnClickTest.argumentCast(),butterknife.OnClickTest.methodCastsArgument(),MEDIUM,,,,
106,83216d86d22a2e3c0df5cc6d117877a75a1ddac3,STATEMENT_DELETE,METHOD_INVOCATION: view2.setId(2);,METHOD: com.example.butterknife.functional.OnClickTest.argumentCast(),butterknife.OnClickTest.methodCastsArgument(),MEDIUM,,,,
106,83216d86d22a2e3c0df5cc6d117877a75a1ddac3,STATEMENT_DELETE,VARIABLE_DECLARATION_STATEMENT: View view3 = new MyView(InstrumentationRegistry.getContext());,METHOD: com.example.butterknife.functional.OnClickTest.argumentCast(),butterknife.OnClickTest.methodCastsArgument(),MEDIUM,,,,
106,83216d86d22a2e3c0df5cc6d117877a75a1ddac3,STATEMENT_DELETE,METHOD_INVOCATION: view3.setId(3);,METHOD: com.example.butterknife.functional.OnClickTest.argumentCast(),butterknife.OnClickTest.methodCastsArgument(),MEDIUM,,,,
106,83216d86d22a2e3c0df5cc6d117877a75a1ddac3,STATEMENT_DELETE,VARIABLE_DECLARATION_STATEMENT: View view4 = new MyView(InstrumentationRegistry.getContext());,METHOD: com.example.butterknife.functional.OnClickTest.argumentCast(),butterknife.OnClickTest.methodCastsArgument(),MEDIUM,,,,
106,83216d86d22a2e3c0df5cc6d117877a75a1ddac3,STATEMENT_DELETE,METHOD_INVOCATION: view4.setId(4);,METHOD: com.example.butterknife.functional.OnClickTest.argumentCast(),butterknife.OnClickTest.methodCastsArgument(),MEDIUM,,,,
106,83216d86d22a2e3c0df5cc6d117877a75a1ddac3,STATEMENT_DELETE,VARIABLE_DECLARATION_STATEMENT: ViewGroup tree = new FrameLayout(InstrumentationRegistry.getContext());,METHOD: com.example.butterknife.functional.OnClickTest.argumentCast(),butterknife.OnClickTest.methodCastsArgument(),MEDIUM,,,,
106,83216d86d22a2e3c0df5cc6d117877a75a1ddac3,STATEMENT_DELETE,METHOD_INVOCATION: tree.addView(view1);,METHOD: com.example.butterknife.functional.OnClickTest.argumentCast(),butterknife.OnClickTest.methodCastsArgument(),MEDIUM,,,,
106,83216d86d22a2e3c0df5cc6d117877a75a1ddac3,STATEMENT_DELETE,METHOD_INVOCATION: tree.addView(view2);,METHOD: com.example.butterknife.functional.OnClickTest.argumentCast(),butterknife.OnClickTest.methodCastsArgument(),MEDIUM,,,,
106,83216d86d22a2e3c0df5cc6d117877a75a1ddac3,STATEMENT_DELETE,METHOD_INVOCATION: tree.addView(view3);,METHOD: com.example.butterknife.functional.OnClickTest.argumentCast(),butterknife.OnClickTest.methodCastsArgument(),MEDIUM,,,,
106,83216d86d22a2e3c0df5cc6d117877a75a1ddac3,STATEMENT_DELETE,METHOD_INVOCATION: tree.addView(view4);,METHOD: com.example.butterknife.functional.OnClickTest.argumentCast(),butterknife.OnClickTest.methodCastsArgument(),MEDIUM,,,,
106,83216d86d22a2e3c0df5cc6d117877a75a1ddac3,STATEMENT_DELETE,VARIABLE_DECLARATION_STATEMENT: ArgumentCast target = new ArgumentCast();,METHOD: com.example.butterknife.functional.OnClickTest.argumentCast(),butterknife.OnClickTest.methodCastsArgument(),MEDIUM,,,,
106,83216d86d22a2e3c0df5cc6d117877a75a1ddac3,STATEMENT_DELETE,"METHOD_INVOCATION: ButterKnife.bind(target, tree);",METHOD: com.example.butterknife.functional.OnClickTest.argumentCast(),butterknife.OnClickTest.methodCastsArgument(),MEDIUM,,,,
106,83216d86d22a2e3c0df5cc6d117877a75a1ddac3,STATEMENT_DELETE,METHOD_INVOCATION: view1.performClick();,METHOD: com.example.butterknife.functional.OnClickTest.argumentCast(),butterknife.OnClickTest.methodCastsArgument(),MEDIUM,,,,
106,83216d86d22a2e3c0df5cc6d117877a75a1ddac3,STATEMENT_DELETE,"METHOD_INVOCATION: assertSame(view1, target.last);",METHOD: com.example.butterknife.functional.OnClickTest.argumentCast(),butterknife.OnClickTest.methodCastsArgument(),MEDIUM,,,,
106,83216d86d22a2e3c0df5cc6d117877a75a1ddac3,STATEMENT_DELETE,METHOD_INVOCATION: view2.performClick();,METHOD: com.example.butterknife.functional.OnClickTest.argumentCast(),butterknife.OnClickTest.methodCastsArgument(),MEDIUM,,,,
106,83216d86d22a2e3c0df5cc6d117877a75a1ddac3,STATEMENT_DELETE,"METHOD_INVOCATION: assertSame(view2, target.last);",METHOD: com.example.butterknife.functional.OnClickTest.argumentCast(),butterknife.OnClickTest.methodCastsArgument(),MEDIUM,,,,
106,83216d86d22a2e3c0df5cc6d117877a75a1ddac3,STATEMENT_DELETE,METHOD_INVOCATION: view3.performClick();,METHOD: com.example.butterknife.functional.OnClickTest.argumentCast(),butterknife.OnClickTest.methodCastsArgument(),MEDIUM,,,,
106,83216d86d22a2e3c0df5cc6d117877a75a1ddac3,STATEMENT_DELETE,"METHOD_INVOCATION: assertSame(view3, target.last);",METHOD: com.example.butterknife.functional.OnClickTest.argumentCast(),butterknife.OnClickTest.methodCastsArgument(),MEDIUM,,,,
106,83216d86d22a2e3c0df5cc6d117877a75a1ddac3,STATEMENT_DELETE,METHOD_INVOCATION: view4.performClick();,METHOD: com.example.butterknife.functional.OnClickTest.argumentCast(),butterknife.OnClickTest.methodCastsArgument(),MEDIUM,,,,
106,83216d86d22a2e3c0df5cc6d117877a75a1ddac3,STATEMENT_DELETE,"METHOD_INVOCATION: assertSame(view4, target.last);",METHOD: com.example.butterknife.functional.OnClickTest.argumentCast(),butterknife.OnClickTest.methodCastsArgument(),MEDIUM,,,,
106,83216d86d22a2e3c0df5cc6d117877a75a1ddac3,METHOD_RENAMING,METHOD: com.example.butterknife.functional.OnClickTest.multipleIds(),METHOD: com.example.butterknife.functional.OnClickTest.multipleIds(),butterknife.OnClickTest.methodWithMultipleIds(),HIGH,,,,
106,83216d86d22a2e3c0df5cc6d117877a75a1ddac3,STATEMENT_INSERT,"VARIABLE_DECLARATION_STATEMENT: JavaFileObject source = JavaFileObjects.forSourceString(test.Test"""," StringLiteralConcatenation{""""+",,,,,,
package test;\n+,,,,,,,,,,
import android.view.View;\n+,,,,,,,,,,
import butterknife.OnClick;\n+,,,,,,,,,,
public class Test {\n+,,,,,,,,,,
"  @OnClick({1, 2, 3}) void click() {}\n+",,,,,,,,,,
}+,,,,,,,,,,
"});""",METHOD: com.example.butterknife.functional.OnClickTest.multipleIds(),butterknife.OnClickTest.methodWithMultipleIds(),LOW,,,,,,,
106,83216d86d22a2e3c0df5cc6d117877a75a1ddac3,STATEMENT_INSERT,"VARIABLE_DECLARATION_STATEMENT: JavaFileObject bindingSource = JavaFileObjects.forSourceString(test/Test_ViewBinding"""," StringLiteralConcatenation{""""+",,,,,,
package test;\n+,,,,,,,,,,
import android.support.annotation.CallSuper;\n+,,,,,,,,,,
import android.support.annotation.UiThread;\n+,,,,,,,,,,
import android.view.View;\n+,,,,,,,,,,
import butterknife.Unbinder;\n+,,,,,,,,,,
import butterknife.internal.DebouncingOnClickListener;\n+,,,,,,,,,,
import butterknife.internal.Utils;\n+,,,,,,,,,,
import java.lang.IllegalStateException;\n+,,,,,,,,,,
import java.lang.Override;\n+,,,,,,,,,,
public class Test_ViewBinding implements Unbinder {\n+,,,,,,,,,,
  private Test target;\n+,,,,,,,,,,
  private View view1;\n+,,,,,,,,,,
  private View view2;\n+,,,,,,,,,,
  private View view3;\n+,,,,,,,,,,
  @UiThread\n+,,,,,,,,,,
"  public Test_ViewBinding(final Test target, View source) {\n+",,,,,,,,,,
    this.target = target;\n+,,,,,,,,,,
    View view;\n+,,,,,,,,,,
"    view = Utils.findRequiredView(source, 1, \method \'click\'\"");\n""+",,,,,,,,,,
    view1 = view;\n+,,,,,,,,,,
    view.setOnClickListener(new DebouncingOnClickListener() {\n+,,,,,,,,,,
      @Override\n+,,,,,,,,,,
      public void doClick(View p0) {\n+,,,,,,,,,,
        target.click();\n+,,,,,,,,,,
      }\n+,,,,,,,,,,
    });\n+,,,,,,,,,,
"    view = Utils.findRequiredView(source, 2, \method \'click\'\"");\n""+",,,,,,,,,,
    view2 = view;\n+,,,,,,,,,,
    view.setOnClickListener(new DebouncingOnClickListener() {\n+,,,,,,,,,,
      @Override\n+,,,,,,,,,,
      public void doClick(View p0) {\n+,,,,,,,,,,
        target.click();\n+,,,,,,,,,,
      }\n+,,,,,,,,,,
    });\n+,,,,,,,,,,
"    view = Utils.findRequiredView(source, 3, \method \'click\'\"");\n""+",,,,,,,,,,
    view3 = view;\n+,,,,,,,,,,
    view.setOnClickListener(new DebouncingOnClickListener() {\n+,,,,,,,,,,
      @Override\n+,,,,,,,,,,
      public void doClick(View p0) {\n+,,,,,,,,,,
        target.click();\n+,,,,,,,,,,
      }\n+,,,,,,,,,,
    });\n+,,,,,,,,,,
  }\n+,,,,,,,,,,
  @Override\n+,,,,,,,,,,
  @CallSuper\n+,,,,,,,,,,
  public void unbind() {\n+,,,,,,,,,,
"    if (target == null) throw new IllegalStateException(\Bindings already cleared.\"");\n""+",,,,,,,,,,
    target = null;\n+,,,,,,,,,,
    view1.setOnClickListener(null);\n+,,,,,,,,,,
    view1 = null;\n+,,,,,,,,,,
    view2.setOnClickListener(null);\n+,,,,,,,,,,
    view2 = null;\n+,,,,,,,,,,
    view3.setOnClickListener(null);\n+,,,,,,,,,,
    view3 = null;\n+,,,,,,,,,,
  }\n+,,,,,,,,,,
}+,,,,,,,,,,
"});""",METHOD: com.example.butterknife.functional.OnClickTest.multipleIds(),butterknife.OnClickTest.methodWithMultipleIds(),LOW,,,,,,,
106,83216d86d22a2e3c0df5cc6d117877a75a1ddac3,STATEMENT_INSERT,"METHOD_INVOCATION: assertAbout(javaSource()).that(source).withCompilerOptions(-Xlint:-processing"").processedWith(new ButterKnifeProcessor()).compilesWithoutWarnings().and().generatesSources(bindingSource);""",METHOD: com.example.butterknife.functional.OnClickTest.multipleIds(),butterknife.OnClickTest.methodWithMultipleIds(),LOW,,,,
106,83216d86d22a2e3c0df5cc6d117877a75a1ddac3,STATEMENT_DELETE,"VARIABLE_DECLARATION_STATEMENT: View tree = treeWithIds(1, 2);",METHOD: com.example.butterknife.functional.OnClickTest.multipleIds(),butterknife.OnClickTest.methodWithMultipleIds(),MEDIUM,,,,
106,83216d86d22a2e3c0df5cc6d117877a75a1ddac3,STATEMENT_DELETE,VARIABLE_DECLARATION_STATEMENT: View view1 = tree.findViewById(1);,METHOD: com.example.butterknife.functional.OnClickTest.multipleIds(),butterknife.OnClickTest.methodWithMultipleIds(),MEDIUM,,,,
106,83216d86d22a2e3c0df5cc6d117877a75a1ddac3,STATEMENT_DELETE,VARIABLE_DECLARATION_STATEMENT: View view2 = tree.findViewById(2);,METHOD: com.example.butterknife.functional.OnClickTest.multipleIds(),butterknife.OnClickTest.methodWithMultipleIds(),MEDIUM,,,,
106,83216d86d22a2e3c0df5cc6d117877a75a1ddac3,STATEMENT_DELETE,VARIABLE_DECLARATION_STATEMENT: MultipleIds target = new MultipleIds();,METHOD: com.example.butterknife.functional.OnClickTest.multipleIds(),butterknife.OnClickTest.methodWithMultipleIds(),MEDIUM,,,,
106,83216d86d22a2e3c0df5cc6d117877a75a1ddac3,STATEMENT_DELETE,"VARIABLE_DECLARATION_STATEMENT: Unbinder unbinder = ButterKnife.bind(target, tree);",METHOD: com.example.butterknife.functional.OnClickTest.multipleIds(),butterknife.OnClickTest.methodWithMultipleIds(),MEDIUM,,,,
106,83216d86d22a2e3c0df5cc6d117877a75a1ddac3,STATEMENT_DELETE,"METHOD_INVOCATION: assertEquals(0, target.clicks);",METHOD: com.example.butterknife.functional.OnClickTest.multipleIds(),butterknife.OnClickTest.methodWithMultipleIds(),MEDIUM,,,,
106,83216d86d22a2e3c0df5cc6d117877a75a1ddac3,STATEMENT_DELETE,METHOD_INVOCATION: view1.performClick();,METHOD: com.example.butterknife.functional.OnClickTest.multipleIds(),butterknife.OnClickTest.methodWithMultipleIds(),MEDIUM,,,,
106,83216d86d22a2e3c0df5cc6d117877a75a1ddac3,STATEMENT_DELETE,"METHOD_INVOCATION: assertEquals(1, target.clicks);",METHOD: com.example.butterknife.functional.OnClickTest.multipleIds(),butterknife.OnClickTest.methodWithMultipleIds(),MEDIUM,,,,
106,83216d86d22a2e3c0df5cc6d117877a75a1ddac3,STATEMENT_DELETE,METHOD_INVOCATION: view2.performClick();,METHOD: com.example.butterknife.functional.OnClickTest.multipleIds(),butterknife.OnClickTest.methodWithMultipleIds(),MEDIUM,,,,
106,83216d86d22a2e3c0df5cc6d117877a75a1ddac3,STATEMENT_DELETE,"METHOD_INVOCATION: assertEquals(2, target.clicks);",METHOD: com.example.butterknife.functional.OnClickTest.multipleIds(),butterknife.OnClickTest.methodWithMultipleIds(),MEDIUM,,,,
106,83216d86d22a2e3c0df5cc6d117877a75a1ddac3,STATEMENT_DELETE,METHOD_INVOCATION: unbinder.unbind();,METHOD: com.example.butterknife.functional.OnClickTest.multipleIds(),butterknife.OnClickTest.methodWithMultipleIds(),MEDIUM,,,,
106,83216d86d22a2e3c0df5cc6d117877a75a1ddac3,STATEMENT_DELETE,METHOD_INVOCATION: view1.performClick();,METHOD: com.example.butterknife.functional.OnClickTest.multipleIds(),butterknife.OnClickTest.methodWithMultipleIds(),MEDIUM,,,,
106,83216d86d22a2e3c0df5cc6d117877a75a1ddac3,STATEMENT_DELETE,METHOD_INVOCATION: view2.performClick();,METHOD: com.example.butterknife.functional.OnClickTest.multipleIds(),butterknife.OnClickTest.methodWithMultipleIds(),MEDIUM,,,,
106,83216d86d22a2e3c0df5cc6d117877a75a1ddac3,STATEMENT_DELETE,"METHOD_INVOCATION: assertEquals(2, target.clicks);",METHOD: com.example.butterknife.functional.OnClickTest.multipleIds(),butterknife.OnClickTest.methodWithMultipleIds(),MEDIUM,,,,
106,83216d86d22a2e3c0df5cc6d117877a75a1ddac3,ADDITIONAL_FUNCTIONALITY,METHOD: butterknife.OnClickTest.failsIfStatic(),CLASS: com.example.butterknife.functional.OnClickTest,com.example.butterknife.functional.OnClickTest,LOW,,,,
106,83216d86d22a2e3c0df5cc6d117877a75a1ddac3,ADDITIONAL_FUNCTIONALITY,METHOD: butterknife.OnClickTest.nullable(),CLASS: com.example.butterknife.functional.OnClickTest,com.example.butterknife.functional.OnClickTest,LOW,,,,
106,83216d86d22a2e3c0df5cc6d117877a75a1ddac3,ADDITIONAL_FUNCTIONALITY,METHOD: butterknife.OnClickTest.failsIfHasReturnType(),CLASS: com.example.butterknife.functional.OnClickTest,com.example.butterknife.functional.OnClickTest,LOW,,,,
106,83216d86d22a2e3c0df5cc6d117877a75a1ddac3,ADDITIONAL_FUNCTIONALITY,METHOD: butterknife.OnClickTest.onClickBindingFinalType(),CLASS: com.example.butterknife.functional.OnClickTest,com.example.butterknife.functional.OnClickTest,LOW,,,,
106,83216d86d22a2e3c0df5cc6d117877a75a1ddac3,ADDITIONAL_FUNCTIONALITY,METHOD: butterknife.OnClickTest.methodCastsArgumentNonDebuggable(),CLASS: com.example.butterknife.functional.OnClickTest,com.example.butterknife.functional.OnClickTest,LOW,,,,
106,83216d86d22a2e3c0df5cc6d117877a75a1ddac3,ADDITIONAL_FUNCTIONALITY,METHOD: butterknife.OnClickTest.optionalAndRequiredSkipsNullCheck(),CLASS: com.example.butterknife.functional.OnClickTest,com.example.butterknife.functional.OnClickTest,LOW,,,,
106,83216d86d22a2e3c0df5cc6d117877a75a1ddac3,ADDITIONAL_FUNCTIONALITY,METHOD: butterknife.OnClickTest.failsInAndroidPackage(),CLASS: com.example.butterknife.functional.OnClickTest,com.example.butterknife.functional.OnClickTest,LOW,,,,
106,83216d86d22a2e3c0df5cc6d117877a75a1ddac3,ADDITIONAL_FUNCTIONALITY,METHOD: butterknife.OnClickTest.failsIfMoreThanOneParameter(),CLASS: com.example.butterknife.functional.OnClickTest,com.example.butterknife.functional.OnClickTest,LOW,,,,
106,83216d86d22a2e3c0df5cc6d117877a75a1ddac3,ADDITIONAL_FUNCTIONALITY,METHOD: butterknife.OnClickTest.failsIfPrivateMethod(),CLASS: com.example.butterknife.functional.OnClickTest,com.example.butterknife.functional.OnClickTest,LOW,,,,
106,83216d86d22a2e3c0df5cc6d117877a75a1ddac3,ADDITIONAL_FUNCTIONALITY,METHOD: butterknife.OnClickTest.failsIfInInterface(),CLASS: com.example.butterknife.functional.OnClickTest,com.example.butterknife.functional.OnClickTest,LOW,,,,
106,83216d86d22a2e3c0df5cc6d117877a75a1ddac3,ADDITIONAL_FUNCTIONALITY,METHOD: butterknife.OnClickTest.failsIfHasDuplicateIds(),CLASS: com.example.butterknife.functional.OnClickTest,com.example.butterknife.functional.OnClickTest,LOW,,,,
106,83216d86d22a2e3c0df5cc6d117877a75a1ddac3,ADDITIONAL_FUNCTIONALITY,METHOD: butterknife.OnClickTest.findOnlyCalledOnce(),CLASS: com.example.butterknife.functional.OnClickTest,com.example.butterknife.functional.OnClickTest,LOW,,,,
106,83216d86d22a2e3c0df5cc6d117877a75a1ddac3,ADDITIONAL_FUNCTIONALITY,METHOD: butterknife.OnClickTest.methodVisibility(),CLASS: com.example.butterknife.functional.OnClickTest,com.example.butterknife.functional.OnClickTest,LOW,,,,
106,83216d86d22a2e3c0df5cc6d117877a75a1ddac3,ADDITIONAL_FUNCTIONALITY,METHOD: butterknife.OnClickTest.failsInJavaPackage(),CLASS: com.example.butterknife.functional.OnClickTest,com.example.butterknife.functional.OnClickTest,LOW,,,,
106,83216d86d22a2e3c0df5cc6d117877a75a1ddac3,ADDITIONAL_FUNCTIONALITY,METHOD: butterknife.OnClickTest.onClickBinding(),CLASS: com.example.butterknife.functional.OnClickTest,com.example.butterknife.functional.OnClickTest,LOW,,,,
106,83216d86d22a2e3c0df5cc6d117877a75a1ddac3,ADDITIONAL_FUNCTIONALITY,METHOD: butterknife.OnClickTest.failsIfParameterNotView(),CLASS: com.example.butterknife.functional.OnClickTest,com.example.butterknife.functional.OnClickTest,LOW,,,,
106,83216d86d22a2e3c0df5cc6d117877a75a1ddac3,REMOVED_FUNCTIONALITY,METHOD: com.example.butterknife.functional.OnClickTest.visibilities(),CLASS: com.example.butterknife.functional.OnClickTest,com.example.butterknife.functional.OnClickTest,CRUCIAL,,,,
106,83216d86d22a2e3c0df5cc6d117877a75a1ddac3,REMOVED_FUNCTIONALITY,METHOD: com.example.butterknife.functional.OnClickTest.optionalIdPresent(),CLASS: com.example.butterknife.functional.OnClickTest,com.example.butterknife.functional.OnClickTest,CRUCIAL,,,,
106,83216d86d22a2e3c0df5cc6d117877a75a1ddac3,REMOVED_FUNCTIONALITY,METHOD: com.example.butterknife.functional.OnClickTest.treeWithIds(int...),CLASS: com.example.butterknife.functional.OnClickTest,com.example.butterknife.functional.OnClickTest,HIGH,,,,
106,83216d86d22a2e3c0df5cc6d117877a75a1ddac3,REMOVED_FUNCTIONALITY,METHOD: com.example.butterknife.functional.OnClickTest.optionalIdAbsent(),CLASS: com.example.butterknife.functional.OnClickTest,com.example.butterknife.functional.OnClickTest,CRUCIAL,,,,
106,83216d86d22a2e3c0df5cc6d117877a75a1ddac3,REMOVED_FUNCTIONALITY,METHOD: com.example.butterknife.functional.OnClickTest.simple(),CLASS: com.example.butterknife.functional.OnClickTest,com.example.butterknife.functional.OnClickTest,CRUCIAL,,,,
106,83216d86d22a2e3c0df5cc6d117877a75a1ddac3,REMOVED_CLASS,CLASS: com.example.butterknife.functional.OnClickTest.Visibilities,CLASS: com.example.butterknife.functional.OnClickTest,com.example.butterknife.functional.OnClickTest,HIGH,,,,
106,83216d86d22a2e3c0df5cc6d117877a75a1ddac3,REMOVED_CLASS,CLASS: com.example.butterknife.functional.OnClickTest.OptionalId,CLASS: com.example.butterknife.functional.OnClickTest,com.example.butterknife.functional.OnClickTest,HIGH,,,,
106,83216d86d22a2e3c0df5cc6d117877a75a1ddac3,REMOVED_CLASS,CLASS: com.example.butterknife.functional.OnClickTest.Simple,CLASS: com.example.butterknife.functional.OnClickTest,com.example.butterknife.functional.OnClickTest,HIGH,,,,
106,83216d86d22a2e3c0df5cc6d117877a75a1ddac3,REMOVED_CLASS,CLASS: com.example.butterknife.functional.OnClickTest.MultipleIds,CLASS: com.example.butterknife.functional.OnClickTest,com.example.butterknife.functional.OnClickTest,HIGH,,,,
